ERP_ID,PROJECT_CODE,REGION,SERVICE_LINE,PLANNED_DAYS,ACTUAL_DAYS,BUDGET_PEN,REVENUE_PEN,ACTUAL_COST_PEN,PROFIT_PEN,KLOC,DEFECTS,PM_CODE,SYS_NODE
ERP-06162,PROJ-2305,Puno,Audiovisual,56,65,29680,56744,38939,17805,18,20,PM_MEZA,SRV-NODE-7
ERP-06163,PROJ-7666,Tacna,Project Mgmt,171,199,83790,154319,94637,59682,8,9,PM_VEGA,SRV-NODE-9
ERP-06164,PROJ-6214,Trujillo,Project Mgmt,85,102,49725,80690,67418,13272,41,7,PM_RIVAS,SRV-NODE-5
ERP-06165,PROJ-7374,Cajamarca,Business Proc,115,132,37835,73192,47037,26155,22,31,PM_SOTO,SRV-NODE-4
ERP-06166,PROJ-4304,Piura,Project Mgmt,32,41,7456,12466,8047,4419,26,8,PM_PEREZ,SRV-NODE-8
ERP-06167,PROJ-4227,Tacna,Project Mgmt,109,131,36951,76712,38954,37758,17,7,PM_SOTO,SRV-NODE-7
ERP-06168,PROJ-3153,Piura,Project Mgmt,113,143,45991,99544,55250,44294,19,2,PM_PEREZ,SRV-NODE-7
ERP-06169,PROJ-3134,Cajamarca,Audiovisual,139,156,42534,86722,47379,39343,7,3,PM_RIVAS,SRV-NODE-6
ERP-06170,PROJ-7670,Huancayo,Videoconference,121,136,64493,122601,84288,38313,23,6,PM_MEZA,SRV-NODE-3
ERP-06171,PROJ-7227,Piura,Videoconference,49,56,28616,55706,28701,27005,21,35,PM_VEGA,SRV-NODE-3
ERP-06172,PROJ-3779,Tacna,Audiovisual,33,36,8415,15380,10489,4891,22,16,PM_SOTO,SRV-NODE-7
ERP-06173,PROJ-8569,Puno,Business Proc,142,166,35358,72095,46388,25707,13,23,PM_MEZA,SRV-NODE-9
ERP-06174,PROJ-5786,Tacna,Audiovisual,65,71,38545,76854,39511,37343,47,8,PM_MEZA,SRV-NODE-6
ERP-06175,PROJ-3096,Puno,Business Proc,158,164,48822,91890,67479,24411,41,20,PM_PEREZ,SRV-NODE-1
ERP-06176,PROJ-2477,Lima,Project Mgmt,102,113,58140,117123,76574,40549,6,7,PM_RIVAS,SRV-NODE-7
ERP-06177,PROJ-7218,Puno,Audiovisual,94,104,44086,96474,53570,42904,43,71,PM_PEREZ,SRV-NODE-7
ERP-06178,PROJ-9149,Cajamarca,Project Mgmt,116,121,48024,103490,50989,52501,24,25,PM_PEREZ,SRV-NODE-1
ERP-06179,PROJ-3981,Cajamarca,Audiovisual,39,48,23088,40746,27813,12933,18,14,PM_RIVAS,SRV-NODE-9
ERP-06180,PROJ-1653,Arequipa,Audiovisual,114,114,44118,95587,52183,43404,42,24,PM_RIVAS,SRV-NODE-4
ERP-06181,PROJ-5123,Lima,Business Proc,20,24,5500,8888,6320,2568,10,2,PM_VEGA,SRV-NODE-1
ERP-06182,PROJ-9439,Arequipa,Business Proc,132,164,72732,146809,83907,62902,20,14,PM_MEZA,SRV-NODE-7
ERP-06183,PROJ-3202,Trujillo,Business Proc,33,37,16137,30745,17812,12933,24,42,PM_SOTO,SRV-NODE-6
ERP-06184,PROJ-6120,Piura,Project Mgmt,89,93,50819,105337,66494,38843,48,74,PM_RIVAS,SRV-NODE-6
ERP-06185,PROJ-8239,Cajamarca,Project Mgmt,101,125,37572,66150,39409,26741,45,26,PM_MEZA,SRV-NODE-3
ERP-06186,PROJ-7429,Cusco,Videoconference,156,159,65208,129093,67431,61662,17,5,PM_VEGA,SRV-NODE-4
ERP-06187,PROJ-2521,Cajamarca,Videoconference,34,43,16762,34955,19128,15827,18,8,PM_PEREZ,SRV-NODE-6
ERP-06188,PROJ-3213,Arequipa,Project Mgmt,102,125,39576,73774,40770,33004,24,26,PM_MEZA,SRV-NODE-4
ERP-06189,PROJ-9463,Huancayo,Project Mgmt,54,56,21816,43412,25004,18408,27,19,PM_MEZA,SRV-NODE-2
ERP-06190,PROJ-8069,Piura,Videoconference,178,210,49306,99512,54345,45167,33,33,PM_PEREZ,SRV-NODE-2
ERP-06191,PROJ-8054,Piura,Audiovisual,158,186,67150,110256,83025,27231,24,12,PM_PEREZ,SRV-NODE-2
ERP-06192,PROJ-4372,Tacna,Business Proc,151,165,58286,125369,62304,63065,43,50,PM_VEGA,SRV-NODE-4
ERP-06193,PROJ-3650,Piura,Audiovisual,63,72,28791,60560,39186,21374,5,2,PM_VEGA,SRV-NODE-7
ERP-06194,PROJ-7385,Iquitos,Videoconference,129,151,75852,148418,95059,53359,35,10,PM_RIVAS,SRV-NODE-7
ERP-06195,PROJ-7668,Tacna,Business Proc,38,39,16150,27310,17713,9597,39,53,PM_VEGA,SRV-NODE-1
ERP-06196,PROJ-3463,Cajamarca,Videoconference,58,78,19952,32485,25080,7405,29,45,PM_SOTO,SRV-NODE-8
ERP-06197,PROJ-5693,Trujillo,Videoconference,64,70,29568,47996,34254,13742,49,66,PM_VEGA,SRV-NODE-6
ERP-06198,PROJ-6888,Lima,Videoconference,148,166,72668,140549,91211,49338,12,2,PM_SOTO,SRV-NODE-10
ERP-06199,PROJ-9733,Cusco,Videoconference,123,162,24723,54279,29329,24950,35,19,PM_RIVAS,SRV-NODE-9
ERP-06200,PROJ-8091,Trujillo,Videoconference,98,116,44394,92963,46685,46278,50,9,PM_MEZA,SRV-NODE-7
ERP-06201,PROJ-3715,Puno,Project Mgmt,163,164,63896,138640,71376,67264,25,34,PM_RIVAS,SRV-NODE-8
ERP-06202,PROJ-6103,Piura,Audiovisual,45,56,10575,20227,14717,5510,14,5,PM_VEGA,SRV-NODE-10
ERP-06203,PROJ-2139,Arequipa,Business Proc,133,141,38570,72208,47791,24417,17,12,PM_MEZA,SRV-NODE-3
ERP-06204,PROJ-6686,Arequipa,Project Mgmt,106,113,49502,81466,55452,26014,36,29,PM_VEGA,SRV-NODE-3
ERP-06205,PROJ-4533,Iquitos,Project Mgmt,169,172,54925,89024,54926,34098,46,38,PM_SOTO,SRV-NODE-2
ERP-06206,PROJ-2504,Trujillo,Videoconference,20,24,10420,17184,11227,5957,35,26,PM_RIVAS,SRV-NODE-5
ERP-06207,PROJ-5165,Puno,Videoconference,65,82,32955,71383,44489,26894,50,51,PM_SOTO,SRV-NODE-5
ERP-06208,PROJ-6601,Trujillo,Business Proc,56,59,32032,55875,34635,21240,12,6,PM_RIVAS,SRV-NODE-9
ERP-06209,PROJ-7489,Iquitos,Audiovisual,142,162,72988,144085,101988,42097,20,21,PM_PEREZ,SRV-NODE-6
ERP-06210,PROJ-9451,Lima,Business Proc,38,49,14592,28981,19885,9096,41,29,PM_MEZA,SRV-NODE-7
ERP-06211,PROJ-9493,Piura,Project Mgmt,49,55,24206,45248,28247,17001,45,14,PM_SOTO,SRV-NODE-5
ERP-06212,PROJ-9537,Trujillo,Audiovisual,59,67,32391,59204,36335,22869,10,12,PM_RIVAS,SRV-NODE-10
ERP-06213,PROJ-1325,Piura,Business Proc,68,85,37536,61890,46180,15710,43,63,PM_MEZA,SRV-NODE-5
ERP-06214,PROJ-8359,Trujillo,Audiovisual,55,64,19910,35809,24212,11597,43,67,PM_SOTO,SRV-NODE-9
ERP-06215,PROJ-4908,Arequipa,Business Proc,123,162,71709,157347,75816,81531,43,65,PM_VEGA,SRV-NODE-5
ERP-06216,PROJ-2543,Trujillo,Videoconference,155,191,33945,55427,42013,13414,15,15,PM_VEGA,SRV-NODE-9
ERP-06217,PROJ-7471,Iquitos,Audiovisual,161,168,68747,139306,94348,44958,46,77,PM_RIVAS,SRV-NODE-1
ERP-06218,PROJ-6075,Huancayo,Audiovisual,153,199,88893,166481,95750,70731,50,52,PM_VEGA,SRV-NODE-6
ERP-06219,PROJ-3124,Tacna,Audiovisual,139,159,81732,144630,103053,41577,19,28,PM_VEGA,SRV-NODE-2
ERP-06220,PROJ-1817,Cusco,Business Proc,147,167,85554,171939,103428,68511,21,36,PM_SOTO,SRV-NODE-3
ERP-06221,PROJ-9537,Piura,Audiovisual,65,68,16185,29386,22005,7381,29,18,PM_MEZA,SRV-NODE-5
ERP-06222,PROJ-5796,Piura,Videoconference,93,108,30411,56090,38419,17671,26,40,PM_MEZA,SRV-NODE-5
ERP-06223,PROJ-5771,Trujillo,Business Proc,170,216,87720,156144,90701,65443,27,46,PM_SOTO,SRV-NODE-9
ERP-06224,PROJ-3945,Tacna,Audiovisual,149,172,61537,101100,79603,21497,14,18,PM_SOTO,SRV-NODE-5
ERP-06225,PROJ-2355,Iquitos,Project Mgmt,78,84,37830,69634,39211,30423,38,45,PM_SOTO,SRV-NODE-7
ERP-06226,PROJ-4346,Arequipa,Project Mgmt,109,142,59623,114674,69525,45149,15,2,PM_RIVAS,SRV-NODE-1
ERP-06227,PROJ-4582,Lima,Project Mgmt,123,160,73800,158107,85852,72255,6,9,PM_PEREZ,SRV-NODE-2
ERP-06228,PROJ-7048,Huancayo,Business Proc,71,89,38979,65567,52827,12740,35,53,PM_SOTO,SRV-NODE-10
ERP-06229,PROJ-1589,Iquitos,Project Mgmt,92,92,44528,76158,49721,26437,42,11,PM_VEGA,SRV-NODE-4
ERP-06230,PROJ-6277,Huancayo,Project Mgmt,71,82,18957,34676,20879,13797,33,15,PM_VEGA,SRV-NODE-10
ERP-06231,PROJ-7263,Trujillo,Videoconference,170,202,83980,181055,103929,77126,12,11,PM_RIVAS,SRV-NODE-9
ERP-06232,PROJ-8636,Lima,Business Proc,45,47,20430,37272,23149,14123,17,5,PM_VEGA,SRV-NODE-9
ERP-06233,PROJ-9648,Tacna,Audiovisual,24,24,9024,19299,11271,8028,27,47,PM_VEGA,SRV-NODE-7
ERP-06234,PROJ-7339,Puno,Videoconference,39,50,18564,33134,25248,7886,21,37,PM_SOTO,SRV-NODE-3
ERP-06235,PROJ-2686,Puno,Business Proc,116,122,45356,74337,48873,25464,5,4,PM_PEREZ,SRV-NODE-5
ERP-06236,PROJ-5562,Cusco,Business Proc,32,42,12736,25282,14447,10835,50,71,PM_PEREZ,SRV-NODE-9
ERP-06237,PROJ-2553,Cajamarca,Audiovisual,63,73,16947,28066,18595,9471,3,2,PM_MEZA,SRV-NODE-1
ERP-06238,PROJ-1045,Huancayo,Audiovisual,150,152,80400,168983,81398,87585,44,40,PM_MEZA,SRV-NODE-10
ERP-06239,PROJ-9980,Cusco,Project Mgmt,55,66,26510,53510,34643,18867,18,5,PM_MEZA,SRV-NODE-6
ERP-06240,PROJ-3973,Piura,Project Mgmt,90,118,37800,72613,46417,26196,11,17,PM_RIVAS,SRV-NODE-4
ERP-06241,PROJ-7492,Huancayo,Videoconference,71,80,17679,29186,22291,6895,43,76,PM_MEZA,SRV-NODE-4
ERP-06242,PROJ-9231,Puno,Project Mgmt,96,128,38784,68717,46515,22202,48,50,PM_MEZA,SRV-NODE-2
ERP-06243,PROJ-5574,Cusco,Videoconference,115,128,30245,56668,37337,19331,14,9,PM_RIVAS,SRV-NODE-6
ERP-06244,PROJ-2939,Trujillo,Business Proc,143,162,60203,104956,79214,25742,21,15,PM_SOTO,SRV-NODE-1
ERP-06245,PROJ-9281,Arequipa,Videoconference,138,173,52578,100880,70350,30530,43,28,PM_SOTO,SRV-NODE-2
ERP-06246,PROJ-3734,Lima,Audiovisual,61,66,13725,24489,14486,10003,21,29,PM_SOTO,SRV-NODE-1
ERP-06247,PROJ-3424,Iquitos,Business Proc,109,135,44036,86879,47749,39130,41,62,PM_VEGA,SRV-NODE-7
ERP-06248,PROJ-7283,Huancayo,Business Proc,143,169,61204,104092,81078,23014,19,20,PM_SOTO,SRV-NODE-7
ERP-06249,PROJ-7594,Trujillo,Project Mgmt,176,187,103840,180288,135202,45086,3,1,PM_SOTO,SRV-NODE-8
ERP-06250,PROJ-2144,Lima,Audiovisual,95,119,34960,69832,43572,26260,37,65,PM_RIVAS,SRV-NODE-10
ERP-06251,PROJ-9310,Tacna,Audiovisual,148,154,49136,96580,60455,36125,25,35,PM_PEREZ,SRV-NODE-2
ERP-06252,PROJ-8879,Tacna,Project Mgmt,27,28,12015,25213,15387,9826,35,17,PM_MEZA,SRV-NODE-1
ERP-06253,PROJ-9113,Iquitos,Project Mgmt,48,55,14112,23525,15781,7744,46,25,PM_RIVAS,SRV-NODE-5
ERP-06254,PROJ-4554,Iquitos,Videoconference,57,69,26277,50535,34523,16012,47,19,PM_SOTO,SRV-NODE-1
ERP-06255,PROJ-4402,Puno,Project Mgmt,26,28,9308,16564,10381,6183,11,2,PM_SOTO,SRV-NODE-6
ERP-06256,PROJ-5082,Huancayo,Audiovisual,111,121,22311,46506,25268,21238,34,37,PM_VEGA,SRV-NODE-3
ERP-06257,PROJ-8623,Cusco,Project Mgmt,149,192,88804,182144,108097,74047,31,34,PM_PEREZ,SRV-NODE-2
ERP-06258,PROJ-2069,Piura,Videoconference,81,103,39204,82391,53961,28430,14,4,PM_RIVAS,SRV-NODE-6
ERP-06259,PROJ-8081,Arequipa,Audiovisual,28,36,6748,14769,6893,7876,44,29,PM_RIVAS,SRV-NODE-1
ERP-06260,PROJ-3936,Lima,Project Mgmt,153,176,43911,88984,56662,32322,22,27,PM_VEGA,SRV-NODE-4
ERP-06261,PROJ-3420,Piura,Business Proc,163,209,71231,127440,91461,35979,41,64,PM_MEZA,SRV-NODE-1
ERP-06262,PROJ-9464,Huancayo,Business Proc,58,71,17400,31708,20354,11354,14,9,PM_MEZA,SRV-NODE-4
ERP-06263,PROJ-7501,Cajamarca,Audiovisual,149,161,44849,98186,54256,43930,18,16,PM_PEREZ,SRV-NODE-6
ERP-06264,PROJ-7336,Trujillo,Audiovisual,82,91,40426,65480,52108,13372,5,1,PM_SOTO,SRV-NODE-3
ERP-06265,PROJ-4546,Arequipa,Project Mgmt,174,204,103008,201496,138653,62843,20,5,PM_MEZA,SRV-NODE-9
ERP-06266,PROJ-9082,Tacna,Videoconference,169,186,55601,91502,76718,14784,32,27,PM_MEZA,SRV-NODE-2
ERP-06267,PROJ-5267,Iquitos,Business Proc,97,127,51119,108124,65226,42898,39,11,PM_PEREZ,SRV-NODE-10
ERP-06268,PROJ-9391,Cajamarca,Audiovisual,101,114,29593,65096,37807,27289,10,9,PM_VEGA,SRV-NODE-1
ERP-06269,PROJ-8269,Iquitos,Videoconference,107,118,52965,93438,59849,33589,44,24,PM_RIVAS,SRV-NODE-3
ERP-06270,PROJ-2809,Lima,Audiovisual,115,120,57500,98129,78064,20065,36,60,PM_MEZA,SRV-NODE-3
ERP-06271,PROJ-9833,Trujillo,Videoconference,55,60,20295,36352,26322,10030,42,62,PM_MEZA,SRV-NODE-6
ERP-06272,PROJ-7359,Trujillo,Business Proc,49,60,17297,29641,23666,5975,26,25,PM_SOTO,SRV-NODE-5
ERP-06273,PROJ-3980,Tacna,Audiovisual,144,164,30672,54305,32060,22245,4,6,PM_PEREZ,SRV-NODE-10
ERP-06274,PROJ-5166,Huancayo,Project Mgmt,20,23,8120,13675,10223,3452,9,1,PM_VEGA,SRV-NODE-10
ERP-06275,PROJ-9686,Lima,Audiovisual,159,183,82362,179902,105630,74272,49,7,PM_PEREZ,SRV-NODE-3
ERP-06276,PROJ-5405,Cajamarca,Project Mgmt,167,179,90013,147976,115429,32547,44,7,PM_SOTO,SRV-NODE-9
ERP-06277,PROJ-2933,Piura,Videoconference,48,50,13248,24267,15588,8679,6,7,PM_SOTO,SRV-NODE-9
ERP-06278,PROJ-8428,Tacna,Business Proc,39,45,16848,29016,20701,8315,12,11,PM_VEGA,SRV-NODE-8
ERP-06279,PROJ-7213,Trujillo,Videoconference,179,212,89500,170271,102087,68184,16,22,PM_SOTO,SRV-NODE-2
ERP-06280,PROJ-4672,Piura,Project Mgmt,60,64,18480,35854,23414,12440,29,6,PM_PEREZ,SRV-NODE-3
ERP-06281,PROJ-4623,Cajamarca,Audiovisual,76,100,39672,82878,46620,36258,19,23,PM_MEZA,SRV-NODE-7
ERP-06282,PROJ-2297,Cajamarca,Business Proc,93,109,30318,57994,35173,22821,35,25,PM_PEREZ,SRV-NODE-9
ERP-06283,PROJ-2006,Cusco,Audiovisual,96,102,29568,49065,34323,14742,43,22,PM_PEREZ,SRV-NODE-5
ERP-06284,PROJ-9078,Tacna,Audiovisual,66,87,19074,41282,21009,20273,40,60,PM_VEGA,SRV-NODE-6
ERP-06285,PROJ-4753,Huancayo,Videoconference,92,106,51888,104401,66818,37583,49,44,PM_MEZA,SRV-NODE-6
ERP-06286,PROJ-3049,Lima,Project Mgmt,59,76,35400,70393,40462,29931,49,61,PM_VEGA,SRV-NODE-1
ERP-06287,PROJ-7156,Lima,Audiovisual,157,161,71906,126951,89138,37813,8,6,PM_SOTO,SRV-NODE-4
ERP-06288,PROJ-1617,Huancayo,Business Proc,148,148,49580,101194,54802,46392,24,2,PM_MEZA,SRV-NODE-10
ERP-06289,PROJ-2494,Huancayo,Business Proc,135,152,57375,96698,72308,24390,47,73,PM_MEZA,SRV-NODE-10
ERP-06290,PROJ-5080,Iquitos,Business Proc,79,81,26070,54090,28630,25460,3,3,PM_RIVAS,SRV-NODE-2
ERP-06291,PROJ-8119,Lima,Audiovisual,129,160,45666,86155,59060,27095,12,21,PM_SOTO,SRV-NODE-2
ERP-06292,PROJ-8704,Piura,Project Mgmt,53,63,31482,68301,32024,36277,23,10,PM_MEZA,SRV-NODE-7
ERP-06293,PROJ-2831,Cusco,Audiovisual,83,90,25149,46003,34536,11467,48,58,PM_MEZA,SRV-NODE-3
ERP-06294,PROJ-2792,Lima,Videoconference,90,100,48420,93545,53908,39637,5,7,PM_RIVAS,SRV-NODE-8
ERP-06295,PROJ-8027,Huancayo,Project Mgmt,151,191,57682,122870,77806,45064,13,19,PM_RIVAS,SRV-NODE-4
ERP-06296,PROJ-6210,Trujillo,Videoconference,74,96,27750,54564,32235,22329,14,21,PM_SOTO,SRV-NODE-5
ERP-06297,PROJ-1044,Cusco,Project Mgmt,172,231,34916,58603,46822,11781,23,8,PM_RIVAS,SRV-NODE-8
ERP-06298,PROJ-3045,Piura,Project Mgmt,114,141,68058,117747,94778,22969,10,14,PM_SOTO,SRV-NODE-9
ERP-06299,PROJ-1439,Iquitos,Videoconference,150,191,40800,74153,42424,31729,3,4,PM_PEREZ,SRV-NODE-3
ERP-06300,PROJ-2939,Tacna,Videoconference,20,23,4200,7013,4331,2682,11,9,PM_SOTO,SRV-NODE-6
ERP-06301,PROJ-8528,Cusco,Business Proc,154,196,45892,78016,59614,18402,10,5,PM_PEREZ,SRV-NODE-9
ERP-06302,PROJ-3461,Piura,Audiovisual,26,32,14274,24145,17272,6873,34,9,PM_RIVAS,SRV-NODE-4
ERP-06303,PROJ-2848,Cajamarca,Business Proc,169,210,62530,135480,82467,53013,6,6,PM_VEGA,SRV-NODE-8
ERP-06304,PROJ-9858,Iquitos,Business Proc,124,156,37572,80059,49276,30783,33,22,PM_PEREZ,SRV-NODE-10
ERP-06305,PROJ-1789,Piura,Audiovisual,48,55,15120,24624,20172,4452,19,11,PM_MEZA,SRV-NODE-2
ERP-06306,PROJ-4796,Arequipa,Business Proc,147,171,37926,79747,46780,32967,14,23,PM_MEZA,SRV-NODE-7
ERP-06307,PROJ-6041,Huancayo,Audiovisual,136,158,33320,70715,36346,34369,28,43,PM_SOTO,SRV-NODE-1
ERP-06308,PROJ-8547,Cusco,Business Proc,105,135,55440,120936,75811,45125,20,7,PM_RIVAS,SRV-NODE-3
ERP-06309,PROJ-8606,Cajamarca,Videoconference,124,154,63860,138171,87359,50812,24,17,PM_SOTO,SRV-NODE-8
ERP-06310,PROJ-1920,Piura,Project Mgmt,39,45,19344,35138,23246,11892,45,61,PM_RIVAS,SRV-NODE-8
ERP-06311,PROJ-5907,Lima,Audiovisual,37,41,16872,32051,18684,13367,34,24,PM_MEZA,SRV-NODE-1
ERP-06312,PROJ-8431,Tacna,Videoconference,52,62,14040,25420,16701,8719,32,51,PM_PEREZ,SRV-NODE-4
ERP-06313,PROJ-6168,Tacna,Project Mgmt,109,116,27904,47985,38045,9940,3,5,PM_PEREZ,SRV-NODE-2
ERP-06314,PROJ-4990,Cusco,Audiovisual,143,177,58916,124813,80629,44184,48,22,PM_PEREZ,SRV-NODE-9
ERP-06315,PROJ-6845,Huancayo,Project Mgmt,111,140,61605,133097,76367,56730,12,13,PM_RIVAS,SRV-NODE-4
ERP-06316,PROJ-8328,Huancayo,Business Proc,168,200,90888,153881,110480,43401,34,57,PM_MEZA,SRV-NODE-9
ERP-06317,PROJ-2512,Lima,Videoconference,130,165,50180,102444,53731,48713,50,79,PM_SOTO,SRV-NODE-3
ERP-06318,PROJ-7072,Cajamarca,Project Mgmt,173,215,81310,150752,98905,51847,34,24,PM_PEREZ,SRV-NODE-4
ERP-06319,PROJ-8890,Iquitos,Videoconference,178,210,49306,81504,67493,14011,30,50,PM_MEZA,SRV-NODE-5
ERP-06320,PROJ-5582,Arequipa,Business Proc,103,111,33166,56131,34967,21164,39,56,PM_RIVAS,SRV-NODE-4
ERP-06321,PROJ-8089,Cajamarca,Business Proc,30,30,14400,27530,16620,10910,18,17,PM_VEGA,SRV-NODE-6
ERP-06322,PROJ-1848,Cajamarca,Videoconference,151,186,77312,158530,89486,69044,40,52,PM_MEZA,SRV-NODE-2
ERP-06323,PROJ-7962,Piura,Audiovisual,106,111,59148,124359,61978,62381,43,75,PM_VEGA,SRV-NODE-5
ERP-06324,PROJ-6369,Piura,Business Proc,45,48,16515,31606,18401,13205,18,18,PM_RIVAS,SRV-NODE-9
ERP-06325,PROJ-5438,Puno,Project Mgmt,114,125,42978,81740,53925,27815,38,60,PM_MEZA,SRV-NODE-8
ERP-06326,PROJ-5876,Iquitos,Videoconference,89,102,37202,73627,39071,34556,22,34,PM_RIVAS,SRV-NODE-4
ERP-06327,PROJ-4320,Iquitos,Videoconference,77,81,36729,61249,45871,15378,33,13,PM_RIVAS,SRV-NODE-5
ERP-06328,PROJ-5104,Trujillo,Business Proc,161,169,33488,73375,41029,32346,23,33,PM_RIVAS,SRV-NODE-3
ERP-06329,PROJ-7861,Puno,Videoconference,70,76,21420,38457,25001,13456,30,24,PM_PEREZ,SRV-NODE-7
ERP-06330,PROJ-3045,Piura,Audiovisual,36,46,9108,17353,10398,6955,9,4,PM_SOTO,SRV-NODE-7
ERP-06331,PROJ-2065,Huancayo,Business Proc,43,52,18619,31665,20827,10838,46,7,PM_VEGA,SRV-NODE-9
ERP-06332,PROJ-2465,Cajamarca,Audiovisual,108,119,47520,99739,53556,46183,45,15,PM_VEGA,SRV-NODE-1
ERP-06333,PROJ-2241,Huancayo,Audiovisual,179,187,60144,118291,69938,48353,43,33,PM_RIVAS,SRV-NODE-1
ERP-06334,PROJ-5019,Tacna,Business Proc,169,217,61854,103294,62207,41087,40,14,PM_VEGA,SRV-NODE-8
ERP-06335,PROJ-3104,Piura,Business Proc,114,145,57570,125699,71713,53986,24,38,PM_PEREZ,SRV-NODE-9
ERP-06336,PROJ-3493,Arequipa,Videoconference,42,54,21630,35118,23829,11289,19,25,PM_SOTO,SRV-NODE-7
ERP-06337,PROJ-5160,Piura,Business Proc,112,128,41552,89477,42350,47127,49,64,PM_PEREZ,SRV-NODE-3
ERP-06338,PROJ-1693,Iquitos,Business Proc,106,114,29044,56583,33322,23261,11,4,PM_MEZA,SRV-NODE-10
ERP-06339,PROJ-5772,Cajamarca,Audiovisual,106,122,44202,88997,50875,38122,6,3,PM_SOTO,SRV-NODE-8
ERP-06340,PROJ-2198,Arequipa,Audiovisual,135,179,48870,90663,67138,23525,35,41,PM_SOTO,SRV-NODE-4
ERP-06341,PROJ-9971,Arequipa,Audiovisual,134,153,38860,68812,39038,29774,23,7,PM_RIVAS,SRV-NODE-5
ERP-06342,PROJ-9862,Lima,Business Proc,177,201,69207,142586,94402,48184,22,29,PM_MEZA,SRV-NODE-2
ERP-06343,PROJ-6077,Trujillo,Videoconference,117,127,47502,101352,54344,47008,10,4,PM_VEGA,SRV-NODE-4
ERP-06344,PROJ-1241,Puno,Project Mgmt,169,217,94471,190124,131863,58261,34,49,PM_MEZA,SRV-NODE-7
ERP-06345,PROJ-5791,Cajamarca,Audiovisual,128,128,48128,92744,55373,37371,4,7,PM_RIVAS,SRV-NODE-4
ERP-06346,PROJ-9149,Lima,Project Mgmt,122,146,54046,106420,71333,35087,24,6,PM_RIVAS,SRV-NODE-10
ERP-06347,PROJ-9906,Huancayo,Videoconference,111,140,36741,63528,41834,21694,15,6,PM_VEGA,SRV-NODE-3
ERP-06348,PROJ-8800,Iquitos,Videoconference,146,190,75774,122767,86573,36194,23,7,PM_MEZA,SRV-NODE-5
ERP-06349,PROJ-7492,Piura,Audiovisual,55,60,22990,39035,31459,7576,17,5,PM_MEZA,SRV-NODE-5
ERP-06350,PROJ-2777,Cusco,Videoconference,113,123,58082,97137,61639,35498,12,8,PM_VEGA,SRV-NODE-6
ERP-06351,PROJ-1081,Huancayo,Business Proc,166,190,75530,135185,92806,42379,6,3,PM_SOTO,SRV-NODE-2
ERP-06352,PROJ-5690,Lima,Project Mgmt,153,174,66708,134457,76171,58286,3,2,PM_VEGA,SRV-NODE-7
ERP-06353,PROJ-4840,Puno,Business Proc,101,107,36158,70556,40406,30150,39,5,PM_MEZA,SRV-NODE-4
ERP-06354,PROJ-5644,Piura,Audiovisual,93,97,41664,84368,47100,37268,33,6,PM_RIVAS,SRV-NODE-8
ERP-06355,PROJ-7688,Puno,Videoconference,171,191,49761,98549,65629,32920,8,13,PM_VEGA,SRV-NODE-10
ERP-06356,PROJ-3710,Cusco,Videoconference,82,85,33948,57356,47016,10340,33,53,PM_MEZA,SRV-NODE-2
ERP-06357,PROJ-8856,Cusco,Audiovisual,30,31,14640,30699,15794,14905,3,2,PM_VEGA,SRV-NODE-3
ERP-06358,PROJ-8412,Puno,Project Mgmt,79,86,46610,87183,53136,34047,6,1,PM_VEGA,SRV-NODE-9
ERP-06359,PROJ-8227,Cusco,Project Mgmt,45,60,15930,31452,20590,10862,37,62,PM_SOTO,SRV-NODE-7
ERP-06360,PROJ-2062,Cusco,Project Mgmt,148,156,45880,83527,54850,28677,44,69,PM_PEREZ,SRV-NODE-1
ERP-06361,PROJ-6918,Huancayo,Project Mgmt,164,166,78884,136365,93577,42788,21,19,PM_PEREZ,SRV-NODE-1
ERP-06362,PROJ-6188,Trujillo,Videoconference,177,205,57702,119288,77502,41786,12,14,PM_SOTO,SRV-NODE-1
ERP-06363,PROJ-4358,Piura,Project Mgmt,31,36,9331,19542,10154,9388,48,82,PM_VEGA,SRV-NODE-3
ERP-06364,PROJ-9775,Puno,Audiovisual,112,121,45920,84480,62794,21686,17,17,PM_MEZA,SRV-NODE-9
ERP-06365,PROJ-6783,Huancayo,Business Proc,56,70,22736,45085,28137,16948,16,17,PM_RIVAS,SRV-NODE-9
ERP-06366,PROJ-4668,Puno,Project Mgmt,57,65,27189,59766,30519,29247,13,10,PM_PEREZ,SRV-NODE-6
ERP-06367,PROJ-5232,Cusco,Audiovisual,124,133,57908,98724,66101,32623,33,12,PM_MEZA,SRV-NODE-8
ERP-06368,PROJ-2730,Arequipa,Videoconference,157,184,67667,146859,70890,75969,29,36,PM_SOTO,SRV-NODE-4
ERP-06369,PROJ-9521,Puno,Project Mgmt,71,85,40825,79384,44883,34501,33,30,PM_RIVAS,SRV-NODE-9
ERP-06370,PROJ-2784,Tacna,Project Mgmt,108,113,26892,54379,28223,26156,5,6,PM_MEZA,SRV-NODE-5
ERP-06371,PROJ-9045,Puno,Project Mgmt,96,102,28800,53574,30180,23394,31,33,PM_RIVAS,SRV-NODE-1
ERP-06372,PROJ-2108,Tacna,Project Mgmt,150,195,31650,58008,33466,24542,3,1,PM_SOTO,SRV-NODE-3
ERP-06373,PROJ-2798,Iquitos,Business Proc,22,27,4488,8267,5813,2454,37,66,PM_VEGA,SRV-NODE-2
