PLANNED_DAYS,BUDGET_PEN,KLOC,ACTUAL_DAYS_PRED,ACTUAL_COST_PEN_PRED,DEFECTS_PRED,ACTUAL_DAYS_REAL,ACTUAL_COST_PEN_REAL,DEFECTS_REAL,RETRASO_REAL,SOBRECOSTO_REAL,DENSIDAD_DEFECTOS_REAL,RETRASO_PRED,SOBRECOSTO_PRED,DENSIDAD_DEFECTOS_PRED
154,78540,40,,,,203,85041,24,31.818181818181817,8.277310924369747,0.6,,,
172,75164,6,,,,212,76829,3,23.25581395348837,2.215156191793944,0.5,,,
83,27224,29,,,,87,37515,21,4.819277108433735,37.8012048192771,0.7241379310344828,,,
145,37845,8,,,,153,39845,6,5.517241379310345,5.284713964856652,0.75,,,
163,74817,26,,,,193,82002,19,18.404907975460123,9.603432374994988,0.7307692307692307,,,
53,28196,25,,,,55,36695,16,3.7735849056603774,30.14257341466875,0.64,,,
86,46096,38,,,,101,59536,34,17.441860465116278,29.156542867060047,0.8947368421052632,,,
125,40125,29,,,,168,46513,43,34.4,15.920249221183798,1.4827586206896552,,,
91,44499,20,107.54758123727565,53352.83109445471,18.694805141964714,118,56864,35,29.67032967032967,27.7871412840738,1.75,18.184155205797417,19.896696767241313,0.9347402570982357
31,14353,11,,,,36,18844,9,16.129032258064516,31.28962586218909,0.8181818181818182,,,
176,77792,20,,,,199,87062,12,13.068181818181818,11.916392431098313,0.6,,,
138,80040,45,,,,155,82889,29,12.318840579710146,3.5594702648675662,0.6444444444444445,,,
141,28764,7,,,,163,34354,11,15.602836879432624,19.43401474064803,1.5714285714285714,,,
139,76728,18,,,,148,101287,2,6.474820143884892,32.007871963298925,0.1111111111111111,,,
113,57517,6,130.58528943674375,69100.56549747648,5.5396288477405955,118,78773,8,4.424778761061947,36.956030391014835,1.3333333333333333,15.562203041366152,20.139377049353193,0.9232714746234326
132,39336,25,,,,165,40536,16,25.0,3.0506406345332517,0.64,,,
83,32204,16,96.52047009168882,38850.36996677638,14.221860075970769,86,38538,2,3.614457831325301,19.66836417836294,0.125,16.289723002034727,20.63833674939877,0.888866254748173
93,27993,24,,,,111,38427,7,19.35483870967742,37.27360411531454,0.2916666666666667,,,
109,39567,19,127.82424586028051,47396.3790332295,15.82837341868446,121,50996,4,11.009174311926607,28.88518209619127,0.21052631578947367,17.26995033053258,19.78764888222383,0.833072285193919
30,10440,45,,,,32,11881,23,6.666666666666667,13.802681992337165,0.5111111111111111,,,
108,49248,27,127.73540465366828,59581.589277210056,25.01897186137059,108,54027,43,0.0,9.703947368421053,1.5925925925925926,18.273522827470632,20.982759253594168,0.92662858745817
81,23247,50,,,,94,30993,11,16.049382716049383,33.320428442379665,0.22,,,
126,67284,3,147.72470434443753,81229.56486357427,2.107168900629511,131,88561,4,3.968253968253968,31.622674038404377,1.3333333333333333,17.241828844791687,20.72642064023285,0.7023896335431704
68,23528,17,,,,76,30310,25,11.76470588235294,28.82522951377083,1.4705882352941178,,,
95,42275,6,,,,118,43148,2,24.210526315789473,2.0650502661147248,0.3333333333333333,,,
66,33528,39,,,,86,39969,57,30.303030303030305,19.210808876163206,1.4615384615384615,,,
127,30480,29,,,,169,36660,5,33.07086614173229,20.275590551181104,0.1724137931034483,,,
79,42976,41,92.36784603400561,51585.00565035626,38.47954540138795,99,59845,16,25.31645569620253,39.25214072970961,0.3902439024390244,16.921324093677985,20.032124093345725,0.9385254975948281
124,65596,23,,,,158,88545,26,27.419354838709676,34.98536496127812,1.1304347826086956,,,
121,60016,49,,,,147,71283,68,21.487603305785125,18.773327112769927,1.3877551020408163,,,
40,12560,41,,,,44,16965,25,10.0,35.07165605095541,0.6097560975609756,,,
72,32544,26,,,,87,33187,18,20.833333333333336,1.9757866273353,0.6923076923076923,,,
75,39300,37,,,,81,51084,33,8.0,29.98473282442748,0.8918918918918919,,,
140,57820,6,,,,187,57950,9,33.57142857142857,0.2248356969906607,1.5,,,
89,39872,49,,,,112,54656,63,25.842696629213485,37.07865168539326,1.2857142857142858,,,
72,27072,45,,,,72,29329,53,0.0,8.33702718676123,1.1777777777777778,,,
39,19890,32,,,,51,25795,32,30.76923076923077,29.688285570638513,1.0,,,
173,72141,22,,,,216,82581,30,24.85549132947977,14.471659666486463,1.3636363636363635,,,
63,31878,43,,,,81,40441,49,28.57142857142857,26.861785557437734,1.1395348837209303,,,
105,38850,16,,,,126,46511,17,20.0,19.719433719433717,1.0625,,,
38,19076,24,,,,40,26446,41,5.263157894736842,38.63493394841686,1.7083333333333333,,,
43,11868,42,,,,46,13330,4,6.976744186046512,12.318840579710146,0.09523809523809523,,,
73,26280,3,,,,73,27642,5,0.0,5.182648401826484,1.6666666666666667,,,
128,72448,9,,,,153,78013,5,19.53125,7.681371466431096,0.5555555555555556,,,
61,32391,20,,,,75,41012,24,22.950819672131146,26.615417862986636,1.2,,,
43,21199,8,49.78801580925709,25599.07940347153,7.039056271912499,50,27743,6,16.27906976744186,30.869380631161846,0.75,15.786083277342069,20.75607058574239,0.8798820339890624
82,17548,14,,,,87,17987,5,6.097560975609756,2.5017095965352176,0.35714285714285715,,,
135,39555,47,157.68960868229195,47199.421399721716,43.36868936896043,172,43502,39,27.40740740740741,9.978510934142333,0.8297872340425532,16.80711754243848,19.32605587086769,0.9227380716800092
85,24565,30,,,,98,33587,48,15.294117647058824,36.72705068186444,1.6,,,
23,9131,18,,,,28,9826,4,21.73913043478261,7.6114335779213675,0.2222222222222222,,,
160,39360,22,,,,186,49719,13,16.25,26.31859756097561,0.5909090909090909,,,
121,56628,27,,,,126,61493,16,4.132231404958678,8.591156318429045,0.5925925925925926,,,
103,41818,41,,,,131,55419,19,27.184466019417474,32.5242718446602,0.4634146341463415,,,
45,21150,33,,,,51,27349,36,13.333333333333334,29.3096926713948,1.0909090909090908,,,
145,67570,37,,,,166,91937,24,14.482758620689657,36.06186177297617,0.6486486486486487,,,
48,9984,4,55.875854175219175,12268.667936595375,2.9927607088320345,62,12774,6,29.166666666666668,27.944711538461537,1.5,16.408029531706614,22.88329263416842,0.7481901772080086
91,36400,42,,,,121,50234,71,32.967032967032964,38.00549450549451,1.6904761904761905,,,
30,11430,5,,,,30,11567,7,0.0,1.1986001749781277,1.4,,,
123,47724,30,,,,150,64395,35,21.951219512195124,34.932109630374654,1.1666666666666667,,,
32,7072,47,,,,39,9864,69,21.875,39.47963800904977,1.4680851063829787,,,
180,46620,45,,,,235,56515,73,30.555555555555557,21.224796224796226,1.6222222222222222,,,
70,20020,34,,,,92,21169,40,31.428571428571427,5.739260739260739,1.1764705882352942,,,
179,41707,19,,,,191,50035,31,6.70391061452514,19.967871100774452,1.631578947368421,,,
40,21200,40,,,,42,23531,9,5.0,10.995283018867925,0.225,,,
117,41184,25,,,,134,48148,29,14.529914529914532,16.90947940947941,1.16,,,
38,14630,36,,,,47,15079,39,23.684210526315788,3.069036226930964,1.0833333333333333,,,
118,27730,31,138.8985879836362,33234.200992978294,28.5616001226395,157,30407,22,33.05084745762712,9.653804543815363,0.7096774193548387,17.710667782742533,19.849264309333915,0.9213419394399839
92,32200,5,,,,94,43056,1,2.1739130434782608,33.714285714285715,0.2,,,
37,20720,46,,,,48,28859,44,29.72972972972973,39.28088803088803,0.9565217391304348,,,
89,37558,11,,,,100,50392,9,12.359550561797752,34.17114862346238,0.8181818181818182,,,
41,22263,41,,,,43,28525,55,4.878048780487805,28.12738624623815,1.3414634146341464,,,
143,43758,46,,,,176,59850,70,23.076923076923077,36.77498971616618,1.5217391304347827,,,
25,5000,27,,,,28,5417,27,12.0,8.34,1.0,,,
59,34810,12,,,,76,42828,2,28.8135593220339,23.03361103131284,0.16666666666666666,,,
129,37668,10,,,,139,37941,1,7.751937984496124,0.7247531060847403,0.1,,,
176,35200,14,,,,221,44659,6,25.568181818181817,26.872159090909093,0.42857142857142855,,,
155,59830,17,,,,188,66200,7,21.29032258064516,10.646832692629115,0.4117647058823529,,,
109,54064,47,,,,114,60339,43,4.587155963302752,11.606614382953536,0.9148936170212766,,,
79,31916,47,,,,98,38786,22,24.050632911392405,21.525253791201905,0.46808510638297873,,,
25,7125,44,29.243836554041504,8832.950973643,41.21160226052146,30,8863,24,20.0,24.39298245614035,0.5454545454545454,16.975346216166017,23.971241735340364,0.9366273241027604
173,77677,32,,,,199,101356,13,15.028901734104046,30.48392703116753,0.40625,,,
176,71104,47,,,,187,73583,79,6.25,3.4864423942394236,1.6808510638297873,,,
29,6235,47,,,,36,7864,32,24.137931034482758,26.126704089815554,0.6808510638297872,,,
154,74844,3,,,,158,85496,1,2.5974025974025974,14.232269787825343,0.3333333333333333,,,
73,43435,12,,,,83,54731,15,13.698630136986301,26.006676643260047,1.25,,,
159,54696,28,,,,206,70476,44,29.559748427672954,28.85037297060114,1.5714285714285714,,,
72,21744,43,,,,82,21892,34,13.88888888888889,0.6806475349521707,0.7906976744186046,,,
103,61697,12,,,,125,86239,6,21.35922330097087,39.778271228746945,0.5,,,
117,25038,32,,,,139,34796,18,18.803418803418804,38.97276140266794,0.5625,,,
174,82302,12,,,,229,113448,16,31.60919540229885,37.84355179704017,1.3333333333333333,,,
136,53040,47,,,,166,63018,54,22.058823529411764,18.812217194570135,1.148936170212766,,,
103,58916,15,,,,138,59786,26,33.980582524271846,1.4766786611446805,1.7333333333333334,,,
170,80580,18,,,,182,91418,9,7.0588235294117645,13.449987589972698,0.5,,,
47,22278,23,,,,57,26604,21,21.27659574468085,19.41826016698088,0.9130434782608695,,,
33,8745,40,,,,37,9573,27,12.121212121212121,9.468267581475128,0.675,,,
30,9360,30,,,,36,10062,37,20.0,7.5,1.2333333333333334,,,
175,88725,25,205.09038997645894,106862.98376481445,23.210071214234222,231,114344,25,32.0,28.87461256692026,1.0,17.194508557976533,20.442923375389626,0.9284028485693689
168,74592,37,196.8251201498793,89713.14822794104,35.09268162299712,212,96403,20,26.190476190476193,29.240401115401117,0.5405405405405406,17.157809613023392,20.271809614893073,0.9484508546755979
80,16160,40,,,,94,16940,19,17.5,4.826732673267327,0.475,,,
56,24136,40,,,,72,32632,38,28.57142857142857,35.20053032814054,0.95,,,
166,57934,12,,,,196,64685,7,18.072289156626507,11.652915386474264,0.5833333333333334,,,
67,33701,21,,,,88,40533,21,31.343283582089555,20.272395477878995,1.0,,,
110,54340,10,128.30501608053518,65784.88229073522,10.378757622950074,144,58913,6,30.909090909090907,8.415531836584469,0.6,16.640923709577436,21.06161628769822,1.0378757622950074
162,86346,3,,,,169,87086,5,4.320987654320987,0.8570171171797187,1.6666666666666667,,,
28,6720,45,31.375945002110697,7866.27236943283,41.194957396993956,34,6970,52,21.428571428571427,3.7202380952380953,1.1555555555555554,12.056946436109632,17.057624545131393,0.9154434977109768
53,29733,45,,,,56,32762,74,5.660377358490567,10.187333938721286,1.6444444444444444,,,
49,15435,11,,,,55,21355,19,12.244897959183673,38.354389374797535,1.7272727272727273,,,
102,31314,48,,,,121,36379,75,18.627450980392158,16.174873858338124,1.5625,,,
27,7317,45,31.895123653408895,9010.400923881876,41.94955467623072,35,8115,71,29.629629629629626,10.90610906109061,1.5777777777777777,18.13008760521813,23.14337739349291,0.9322123261384604
87,51678,7,,,,108,66004,2,24.137931034482758,27.72166105499439,0.2857142857142857,,,
47,13489,29,,,,55,14842,28,17.02127659574468,10.030395136778116,0.9655172413793104,,,
144,48816,19,,,,152,52418,22,5.555555555555555,7.378728285807931,1.1578947368421053,,,
172,91504,34,,,,218,99003,37,26.744186046511626,8.195270152124497,1.088235294117647,,,
110,48180,38,,,,129,55079,54,17.272727272727273,14.319219593192194,1.4210526315789473,,,
92,24196,36,,,,124,27346,46,34.78260869565217,13.018680773681602,1.2777777777777777,,,
23,7429,36,,,,28,9611,20,21.73913043478261,29.371382420244984,0.5555555555555556,,,
73,23652,22,86.67135052276544,28368.833821875076,19.596456363472672,85,32781,23,16.43835616438356,38.597158802638255,1.0454545454545454,18.727877428445804,19.94264257515253,0.890748016521485
34,7650,44,,,,37,10280,32,8.823529411764707,34.37908496732026,0.7272727272727273,,,
99,52569,27,,,,129,58710,17,30.303030303030305,11.681789647891343,0.6296296296296297,,,
70,33460,24,,,,78,44718,9,11.428571428571429,33.64614465032875,0.375,,,
144,81216,29,,,,183,95143,7,27.083333333333332,17.14809889676911,0.2413793103448276,,,
94,31396,37,109.55235388110714,37650.41785301825,34.15855170835087,102,37897,40,8.51063829787234,20.70645942158237,1.0810810810810811,16.54505732032674,19.921065909728142,0.9232041002256992
37,8436,4,43.172621305172925,10453.826259032097,3.7277055237063,40,9036,3,8.108108108108109,7.112375533428166,0.75,16.682760284251145,23.91923019241462,0.931926380926575
75,28200,31,,,,83,37768,22,10.666666666666668,33.9290780141844,0.7096774193548387,,,
81,37422,22,,,,90,51625,23,11.11111111111111,37.953610175832395,1.0454545454545454,,,
26,6734,15,,,,34,8610,16,30.76923076923077,27.85862785862786,1.0666666666666667,,,
78,40014,16,,,,83,50565,8,6.41025641025641,26.368271105113212,0.5,,,
49,16023,25,,,,66,16660,31,34.69387755102041,3.9755351681957185,1.24,,,
97,33659,32,,,,99,36248,26,2.0618556701030926,7.691850619447993,0.8125,,,
101,51106,17,,,,123,58889,8,21.782178217821784,15.229131608813054,0.47058823529411764,,,
110,25300,5,,,,134,25942,6,21.818181818181817,2.5375494071146245,1.2,,,
117,47619,46,,,,149,53087,15,27.350427350427353,11.482811482811481,0.32608695652173914,,,
143,72787,10,167.54310452239864,87731.16631587701,9.145136409806954,188,76644,11,31.46853146853147,5.2990231772157115,1.1,17.163010155523523,20.531367298936637,0.9145136409806953
76,18924,17,,,,94,22656,14,23.684210526315788,19.720989220038046,0.8235294117647058,,,
106,30104,20,123.68543704973354,36185.192323325246,18.58037644925187,124,35949,29,16.9811320754717,19.416024448578263,1.45,16.684374575220318,20.200612288484074,0.9290188224625935
152,42104,46,,,,179,55976,78,17.763157894736842,32.94698840965229,1.6956521739130435,,,
22,10780,33,,,,29,11847,43,31.818181818181817,9.89795918367347,1.303030303030303,,,
158,32232,3,,,,177,40679,2,12.025316455696203,26.206875155125342,0.6666666666666666,,,
155,31620,15,,,,166,35534,5,7.096774193548387,12.378241619228337,0.3333333333333333,,,
166,80510,33,195.45665485148774,96626.63293491115,29.774669351583302,182,111765,22,9.63855421686747,38.8212644392001,0.6666666666666666,17.74497280210105,20.018175301094455,0.9022627076237364
24,11736,44,,,,30,15856,39,25.0,35.10565780504431,0.8863636363636364,,,
149,40081,21,,,,189,53049,31,26.845637583892618,32.35448217359846,1.4761904761904763,,,
100,58900,8,,,,115,64863,5,15.0,10.123938879456706,0.625,,,
84,21168,47,,,,96,22672,36,14.285714285714285,7.105064247921391,0.7659574468085106,,,
123,53259,15,143.53051974051252,64020.69626507613,14.964379724910165,139,68273,1,13.008130081300814,28.19054056591374,0.06666666666666667,16.691479463831314,20.206343087696215,0.997625314994011
29,7453,24,,,,29,8831,23,0.0,18.4891989802764,0.9583333333333334,,,
59,20473,32,,,,68,22741,17,15.254237288135593,11.07800517755092,0.53125,,,
43,16125,10,,,,57,19764,1,32.55813953488372,22.567441860465117,0.1,,,
115,57960,25,,,,125,63454,34,8.695652173913043,9.478951000690131,1.36,,,
106,22684,12,,,,126,27691,15,18.867924528301888,22.07282666196438,1.25,,,
66,31680,38,,,,74,44230,49,12.121212121212121,39.61489898989899,1.2894736842105263,,,
34,13770,18,,,,45,18306,20,32.35294117647059,32.94117647058823,1.1111111111111112,,,
75,33525,19,,,,93,38257,7,24.0,14.114839671886653,0.3684210526315789,,,
27,7047,50,,,,32,8877,26,18.51851851851852,25.96849723286505,0.52,,,
157,32970,8,,,,164,37557,3,4.45859872611465,13.912647861692449,0.375,,,
56,22288,8,,,,70,25103,11,25.0,12.630114860014357,1.375,,,
82,35998,48,,,,105,36363,11,28.04878048780488,1.0139452191788432,0.22916666666666666,,,
122,65392,23,,,,133,85780,18,9.01639344262295,31.178125764619523,0.782608695652174,,,
71,41961,47,,,,83,53994,51,16.901408450704224,28.676628297705008,1.0851063829787233,,,
120,46440,20,,,,139,47285,15,15.833333333333332,1.8195521102497847,0.75,,,
77,26873,49,,,,94,30103,10,22.07792207792208,12.019499125516317,0.20408163265306123,,,
116,24824,26,,,,142,31742,46,22.413793103448278,27.8681920721882,1.7692307692307692,,,
75,15450,40,88.18377391636793,18829.522707043296,37.49431293973292,79,17927,43,5.333333333333334,16.032362459546924,1.075,17.5783652218239,21.873933378921006,0.9373578234933231
37,13801,42,,,,42,14661,30,13.513513513513514,6.23143250489095,0.7142857142857143,,,
122,64416,41,143.6155088016348,77848.4248733019,39.310509345660606,163,87670,32,33.60655737704918,36.099726775956285,0.7804878048780488,17.71763016527443,20.85262182268676,0.9587929108697709
123,28782,16,,,,145,34274,25,17.88617886178862,19.081370300882497,1.5625,,,
165,86295,46,,,,177,102168,57,7.2727272727272725,18.393881453154876,1.2391304347826086,,,
104,53872,23,,,,131,66940,5,25.961538461538463,24.25749925749926,0.21739130434782608,,,
100,35400,21,,,,126,47442,27,26.0,34.016949152542374,1.2857142857142858,,,
129,68112,50,,,,151,74967,70,17.05426356589147,10.06430584918957,1.4,,,
121,58080,28,,,,134,80103,36,10.743801652892563,37.91838842975206,1.2857142857142858,,,
102,31008,7,,,,124,36622,2,21.568627450980394,18.105005159958722,0.2857142857142857,,,
59,34751,23,,,,69,35071,23,16.94915254237288,0.9208368104514978,1.0,,,
155,41075,47,180.70777893451168,49192.28965928805,43.70350153530187,203,52069,50,30.967741935483872,26.765672550213026,1.0638297872340425,16.585663828717212,19.762117247201584,0.9298617347936567
133,36841,18,156.03455915241722,44113.15981292545,16.62101610563729,151,45330,4,13.533834586466165,23.042262696452323,0.2222222222222222,17.319217407832493,19.739311671576367,0.923389783646516
72,33912,4,,,,93,47419,5,29.166666666666668,39.82955885822128,1.25,,,
172,58996,28,,,,175,78067,23,1.744186046511628,32.325920401383144,0.8214285714285714,,,
138,77418,38,161.68615799169194,92970.00647880748,34.865919214824785,178,88159,55,28.985507246376812,13.874034462269758,1.4473684210526316,17.163882602675322,20.088359914758172,0.9175241898638101
141,51324,6,,,,164,66226,5,16.312056737588655,29.035149247915204,0.8333333333333334,,,
66,23628,17,,,,83,31967,3,25.757575757575758,35.292872862705266,0.17647058823529413,,,
139,29329,44,,,,184,34205,21,32.37410071942446,16.625183265709705,0.4772727272727273,,,
34,16558,12,,,,44,21545,16,29.411764705882355,30.11837178403189,1.3333333333333333,,,
44,9064,4,,,,49,12084,6,11.363636363636363,33.318623124448365,1.5,,,
165,52635,25,,,,209,54451,7,26.666666666666668,3.4501757385769922,0.28,,,
